source	target	number_of_paths	node_type	node_value	node_count
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	276	Nfe2l2::MGI:108420_involved in_positive regulation of transcription from RNA polymerase II promoter::GO:0045944	4
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	276	nfe2::ZFIN:ZDB-GENE-030124-1_involved in_cellular response to oxidative stress::GO:0034599	4
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	276	FOS::NCBIGene:2353_involved in_inflammatory response::GO:0006954	4
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	276	bach2b::ZFIN:ZDB-GENE-041001-139_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	4
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	276	vision/eye phenotype::MP:0005391_has phenotype_Aqp1::MGI:103201	4
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	276	nfe2l2a::ZFIN:ZDB-GENE-030723-2_enables_transcription regulatory region sequence-specific DNA binding::GO:0000976	4
AQP3::NCBIGene:360	NFE2L1::NCBIGene:4779	276	Increased blood urea nitrogen::HP:0003138_has phenotype_App::MGI:88059	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	AQP3::NCBIGene:360_in 1 to 1 orthology relationship with_Aqp3::MGI:1333777	12
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	Aqp3::MGI:1333777_has phenotype_decreased bone mineral content::MP:0010124	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	decreased bone mineral content::MP:0010124_has phenotype_Btrc::MGI:1338871	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	Btrc::MGI:1338871_in 1 to 1 orthology relationship with_BTRC::NCBIGene:8945	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	BTRC::NCBIGene:8945_Source_Post-translational protein modification::REACT:R-HSA-597592	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	Post-translational protein modification::REACT:R-HSA-597592_involved in_ENGASE::NCBIGene:64772	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	Aqp3::MGI:1333777_has phenotype_Polydipsia::HP:0001959	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	Polydipsia::HP:0001959_has phenotype_AQP2::NCBIGene:359	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	AQP2::NCBIGene:359_in 1 to 1 orthology relationship with_Aqp2::MGI:1096865	8
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	Aqp2::MGI:1096865_is part of_lysosome::GO:0005764	8
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	lysosome::GO:0005764_is part of_ENGASE::NCBIGene:64772	8
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	Aqp3::MGI:1333777_has phenotype_Polyuria::HP:0000103	4
AQP3::NCBIGene:360	ENGASE::NCBIGene:64772	12	Polyuria::HP:0000103_has phenotype_AQP2::NCBIGene:359	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP3::NCBIGene:360_in 1 to 1 orthology relationship with_Aqp3::MGI:1333777	536
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_Polydipsia::HP:0001959	36
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Polydipsia::HP:0001959_has phenotype_AQP2::NCBIGene:359	12
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP2::NCBIGene:359_in 1 to 1 orthology relationship with_Aqp2::MGI:1096865	24
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp2::MGI:1096865_is part of_plasma membrane::GO:0005886	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	plasma membrane::GO:0005886_is part of_AQP11::NCBIGene:282679	92
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_abnormal renal water transport::MP:0011443	56
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	abnormal renal water transport::MP:0011443_has phenotype_Aqp1::MGI:103201	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp1::MGI:103201_in 1 to 1 orthology relationship with_AQP1::NCBIGene:358	140
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP1::NCBIGene:358_is part of_plasma membrane::GO:0005886	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_Increased blood urea nitrogen::HP:0003138	72
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Increased blood urea nitrogen::HP:0003138_has phenotype_Egfr::MGI:95294	12
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Egfr::MGI:95294_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	EGFR::NCBIGene:1956_is part of_integral component of membrane::GO:0016021	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	integral component of membrane::GO:0016021_is part of_AQP11::NCBIGene:282679	84
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_vision/eye phenotype::MP:0005391	80
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	vision/eye phenotype::MP:0005391_has phenotype_Aqp4::MGI:107387	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	40
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP4::NCBIGene:361_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Passive transport by Aquaporins::REACT:R-HSA-432047_involved in_AQP11::NCBIGene:282679	120
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_increased sensitivity to induced morbidity/mortality::MP:0009763	36
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	increased sensitivity to induced morbidity/mortality::MP:0009763_has phenotype_Cav1::MGI:102709	20
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Cav1::MGI:102709_in 1 to 1 orthology relationship with_CAV1::NCBIGene:857	24
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	CAV1::NCBIGene:857_is part of_plasma membrane::GO:0005886	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_hearing/vestibular/ear phenotype::MP:0005377	52
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp1::MGI:103201	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP1::NCBIGene:358_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_increased blood osmolality::MP:0008997	48
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	increased blood osmolality::MP:0008997_has phenotype_Aqp1::MGI:103201	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp1::MGI:103201_in 1 to 1 orthology relationship with_aqp1a.1::ZFIN:ZDB-GENE-030131-7764	56
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_is part of_integral component of membrane::GO:0016021	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Increased blood urea nitrogen::HP:0003138_has phenotype_Aqp2::MGI:1096865	20
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp2::MGI:1096865_in 1 to 1 orthology relationship with_AQP2::NCBIGene:359	80
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP2::NCBIGene:359_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Transmembrane transport of small molecules::REACT:R-HSA-382551_involved in_AQP11::NCBIGene:282679	64
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_Elevated tissue non-specific alkaline phosphatase::HP:0010679	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Elevated tissue non-specific alkaline phosphatase::HP:0010679_has phenotype_Aqp1::MGI:103201	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP1::NCBIGene:358_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Increased blood urea nitrogen::HP:0003138_has phenotype_Aqp11::MGI:1913583	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_aqp11::ZFIN:ZDB-GENE-080418-1	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	aqp11::ZFIN:ZDB-GENE-080418-1_enables_transporter activity::GO:0005215	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	transporter activity::GO:0005215_enables_AQP11::NCBIGene:282679	52
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	vision/eye phenotype::MP:0005391_has phenotype_Aqp1::MGI:103201	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_Polyuria::HP:0000103	44
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Polyuria::HP:0000103_has phenotype_AQP2::NCBIGene:359	12
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp2::MGI:1096865_is part of_integral component of membrane::GO:0016021	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	vision/eye phenotype::MP:0005391_has phenotype_Aqp5::MGI:106215	24
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp5::MGI:106215_in 1 to 1 orthology relationship with_AQP5::NCBIGene:362	48
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP5::NCBIGene:362_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	hearing/vestibular/ear phenotype::MP:0005377_has phenotype_Aqp5::MGI:106215	24
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp2::MGI:1096865_enables_transporter activity::GO:0005215	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	abnormal renal water transport::MP:0011443_has phenotype_Aqp4::MGI:107387	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP4::NCBIGene:361_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Cav1::MGI:102709_in 1 to 1 orthology relationship with_cav1::ZFIN:ZDB-GENE-030131-2415	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	cav1::ZFIN:ZDB-GENE-030131-2415_is part of_plasma membrane::GO:0005886	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	CAV1::NCBIGene:857_is part of_endoplasmic reticulum::GO:0005783	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	endoplasmic reticulum::GO:0005783_is part of_AQP11::NCBIGene:282679	20
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_decreased bone mineral content::MP:0010124	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	decreased bone mineral content::MP:0010124_has phenotype_Aqp1::MGI:103201	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP1::NCBIGene:358_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aquaporin-mediated transport::REACT:R-HSA-445717_involved in_AQP11::NCBIGene:282679	64
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP4::NCBIGene:361_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	CAV1::NCBIGene:857_involved in_protein homooligomerization::GO:0051260	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	protein homooligomerization::GO:0051260_involved in_AQP11::NCBIGene:282679	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	increased sensitivity to induced morbidity/mortality::MP:0009763_has phenotype_Fos::MGI:95574	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Fos::MGI:95574_in 1 to 1 orthology relationship with_FOS::NCBIGene:2353	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	FOS::NCBIGene:2353_is part of_endoplasmic reticulum::GO:0005783	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	aqp1a.1::ZFIN:ZDB-GENE-030131-7764_enables_transporter activity::GO:0005215	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_abnormal olfactory epithelium morphology::MP:0008789	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	abnormal olfactory epithelium morphology::MP:0008789_has phenotype_App::MGI:88059	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	App::MGI:88059_in 1 to 1 orthology relationship with_appb::ZFIN:ZDB-GENE-020220-1	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	appb::ZFIN:ZDB-GENE-020220-1_is part of_integral component of membrane::GO:0016021	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp11::MGI:1913583_in 1 to 1 orthology relationship with_Aqp11::RGD:628763	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp11::RGD:628763_None_endosomal lumen acidification::GO:0048388	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	endosomal lumen acidification::GO:0048388_involved in_AQP11::NCBIGene:282679	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Polydipsia::HP:0001959_has phenotype_Aqp2::MGI:1096865	20
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP2::NCBIGene:359_is part of_plasma membrane::GO:0005886	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP4::NCBIGene:361_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Polyuria::HP:0000103_has phenotype_Aqp2::MGI:1096865	20
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP5::NCBIGene:362_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP5::NCBIGene:362_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	increased sensitivity to induced morbidity/mortality::MP:0009763_has phenotype_Egfr::MGI:95294	12
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Egfr::MGI:95294_in 1 to 1 orthology relationship with_egfra::ZFIN:ZDB-GENE-030918-1	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	egfra::ZFIN:ZDB-GENE-030918-1_is part of_integral component of membrane::GO:0016021	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP1::NCBIGene:358_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	aqp11::ZFIN:ZDB-GENE-080418-1_is part of_integral component of membrane::GO:0016021	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP5::NCBIGene:362_is part of_endoplasmic reticulum::GO:0005783	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_Hypotriglyceridemia::HP:0012153	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Hypotriglyceridemia::HP:0012153_has phenotype_Aqp11::MGI:1913583	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP2::NCBIGene:359_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_Hyperproteinemia::HP:0002152	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Hyperproteinemia::HP:0002152_has phenotype_Aqp1::MGI:103201	28
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_increased susceptibility to induced colitis::MP:0008537	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	increased susceptibility to induced colitis::MP:0008537_has phenotype_Nfe2l2::MGI:108420	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_NFE2L2::NCBIGene:4780	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	NFE2L2::NCBIGene:4780_is part of_plasma membrane::GO:0005886	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Increased blood urea nitrogen::HP:0003138_has phenotype_App::MGI:88059	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP2::NCBIGene:359_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	increased blood osmolality::MP:0008997_has phenotype_Aqp2::MGI:1096865	20
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP5::NCBIGene:362_is part of_plasma membrane::GO:0005886	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP2::NCBIGene:359_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp3::MGI:1333777_has phenotype_Gastrointestinal hemorrhage::HP:0002239	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Gastrointestinal hemorrhage::HP:0002239_has phenotype_NFE2L2::NCBIGene:4780	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	NFE2L2::NCBIGene:4780_in 1 to 1 orthology relationship with_Nfe2l2::MGI:108420	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Nfe2l2::MGI:108420_is part of_plasma membrane::GO:0005886	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	EGFR::NCBIGene:1956_is part of_cell surface::GO:0009986	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	cell surface::GO:0009986_is part of_AQP11::NCBIGene:282679	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Increased blood urea nitrogen::HP:0003138_has phenotype_Cav1::MGI:102709	20
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP4::NCBIGene:361_is part of_plasma membrane::GO:0005886	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AQP5::NCBIGene:362_involved in_Passive transport by Aquaporins::REACT:R-HSA-432047	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	cav1::ZFIN:ZDB-GENE-030131-2415_is part of_integral component of membrane::GO:0016021	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp11::RGD:628763_None_proximal tubule development::GO:0072014	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	proximal tubule development::GO:0072014_involved in_AQP11::NCBIGene:282679	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_aqp4::ZFIN:ZDB-GENE-040724-152	16
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	aqp4::ZFIN:ZDB-GENE-040724-152_enables_transporter activity::GO:0005215	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	aqp4::ZFIN:ZDB-GENE-040724-152_is part of_integral component of membrane::GO:0016021	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Polyuria::HP:0000103_has phenotype_Avp::MGI:88121	12
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Avp::MGI:88121_in 1 to 1 orthology relationship with_AVP::NCBIGene:551	12
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AVP::NCBIGene:551_is part of_dendrite::GO:0030425	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	dendrite::GO:0030425_is part of_AQP11::NCBIGene:282679	8
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AVP::NCBIGene:551_involved in_Transmembrane transport of small molecules::REACT:R-HSA-382551	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Polydipsia::HP:0001959_has phenotype_AVP::NCBIGene:551	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AVP::NCBIGene:551_in 1 to 1 orthology relationship with_Avp::MGI:88121	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	Avp::MGI:88121_is part of_dendrite::GO:0030425	4
AQP3::NCBIGene:360	AQP11::NCBIGene:282679	536	AVP::NCBIGene:551_involved in_Aquaporin-mediated transport::REACT:R-HSA-445717	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AQP11::NCBIGene:282679_in 1 to 1 orthology relationship with_Aqp11::MGI:1913583	52
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Aqp11::MGI:1913583_has phenotype_abnormal hepatocyte morphology::MP:0000607	48
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	abnormal hepatocyte morphology::MP:0000607_has phenotype_Amfr::MGI:1345634	48
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Amfr::MGI:1345634_in 1 to 1 orthology relationship with_AMFR::NCBIGene:267	44
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_involved in_Protein processing in endoplasmic reticulum::KEGG-path:maphsa04141	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Protein processing in endoplasmic reticulum::KEGG-path:maphsa04141_involved in_NGLY1::NCBIGene:55768	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_involved in_protein folding::GO:0006457	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	protein folding::GO:0006457_involved in_NGLY1::NCBIGene:55768	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_involved in_N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668_Source_NGLY1::NCBIGene:55768	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Amfr::MGI:1345634_in 1 to 1 orthology relationship with_amfra::ZFIN:ZDB-GENE-040426-2190	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	amfra::ZFIN:ZDB-GENE-040426-2190_enables_metal ion binding::GO:0046872	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	metal ion binding::GO:0046872_enables_NGLY1::NCBIGene:55768	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_involved in_Metabolism of proteins::REACT:R-HSA-392499	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Metabolism of proteins::REACT:R-HSA-392499_involved in_NGLY1::NCBIGene:55768	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_enables_metal ion binding::GO:0046872	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_Source_N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	N-glycan trimming in the ER and Calnexin/Calreticulin cycle::REACT:R-HSA-532668_involved in_NGLY1::NCBIGene:55768	8
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_involved in_Asparagine N-linked glycosylation::REACT:R-HSA-446203	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Asparagine N-linked glycosylation::REACT:R-HSA-446203_involved in_NGLY1::NCBIGene:55768	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Aqp11::MGI:1913583_has phenotype_homeostasis/metabolism phenotype::MP:0005376	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Nfe2l2::MGI:108420	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Nfe2l2::MGI:108420_in 1 to 1 orthology relationship with_NFE2L2::NCBIGene:4780	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	NFE2L2::NCBIGene:4780_involved in_Protein processing in endoplasmic reticulum::KEGG-path:maphsa04141	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_involved in_Post-translational protein modification::REACT:R-HSA-597592	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Post-translational protein modification::REACT:R-HSA-597592_involved in_NGLY1::NCBIGene:55768	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	AMFR::NCBIGene:267_Source_Deglycosylation complex hydrolyses N-glycans from unfolded glycoproteins::REACT:R-HSA-8850594	4
AQP11::NCBIGene:282679	NGLY1::NCBIGene:55768	52	Deglycosylation complex hydrolyses N-glycans from unfolded glycoproteins::REACT:R-HSA-8850594_Source_NGLY1::NCBIGene:55768	4
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	AQP11::NCBIGene:282679_in 1 to 1 orthology relationship with_Aqp11::MGI:1913583	924
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	Aqp11::MGI:1913583_has phenotype_abnormal proximal convoluted tubule morphology::MP:0004756	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	abnormal proximal convoluted tubule morphology::MP:0004756_has phenotype_Gsk3b::MGI:1861437	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	Gsk3b::MGI:1861437_in 1 to 1 orthology relationship with_GSK3B::NCBIGene:2932	32
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	GSK3B::NCBIGene:2932_involved in_negative regulation of apoptotic process::GO:0043066	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	negative regulation of apoptotic process::GO:0043066_involved in_AQP1::NCBIGene:358	16
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	Aqp11::MGI:1913583_has phenotype_Hypotriglyceridemia::HP:0012153	108
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	Hypotriglyceridemia::HP:0012153_has phenotype_Aqp3::MGI:1333777	108
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	Aqp3::MGI:1333777_in 1 to 1 orthology relationship with_AQP3::NCBIGene:360	152
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	AQP3::NCBIGene:360_involved in_water transport::GO:0006833	8
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	water transport::GO:0006833_involved in_AQP1::NCBIGene:358	32
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	Aqp11::MGI:1913583_has phenotype_homeostasis/metabolism phenotype::MP:0005376	308
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	homeostasis/metabolism phenotype::MP:0005376_has phenotype_Aqp4::MGI:107387	120
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	Aqp4::MGI:107387_in 1 to 1 orthology relationship with_AQP4::NCBIGene:361	76
AQP11::NCBIGene:282679	AQP1::NCBIGene:358	924	AQP4::NCBIGene:361_Source_Passive transport by Aquaporins::REACT:R-HSA-432047	8
